race,driver_number,qualifying_pace,best_race_lap,avg_top10_pace,stint_consistency,sector_consistency,braking_consistency,pace_degradation,late_stint_perf,early_vs_late_pace,position_changes,positions_gained,performance_normalized,finishing_position
barber_r1,13,1.0,1.0,1.0,7.261683230469129,0.6280089094594191,0.7779309702189889,1.0,0.9966254766857122,1.0738503187111021,0.5034419064061695,0.5,1.0,1
barber_r1,22,0.9971708109998869,0.9967466699404578,0.9975394102752594,9.13652503275852,0.6692597078667847,0.9054726371395785,1.0,1.0,1.0761960975150306,0.564951421504731,0.5909090909090909,0.9523809523809523,2
barber_r1,72,0.9980846857237006,0.9968384542189754,0.9955167459727133,7.115726224497969,0.6369730284651113,0.7801458396190188,1.0,0.9927639283498335,1.072520144571527,0.441932391307608,0.45454545454545453,0.9047619047619048,3
barber_r1,55,0.9945718536760556,0.9932105939201175,0.9941795980666497,10.147780642362118,0.7248347132630294,0.8604696073844357,1.0,0.9952723401966763,1.0703807235886373,0.6879704517018541,0.6818181818181819,0.8571428571428571,4
barber_r1,2,0.9955627683395304,0.9908671155136993,0.992704808933053,10.213309546641378,0.6886196898360483,0.8999864879974743,1.0,0.9940639014873185,1.071294779842247,0.441932391307608,0.5454545454545454,0.8095238095238095,5
barber_r1,47,0.9980744081636856,0.9916234949262602,0.9926947227245941,7.976445261941554,0.6963856014339671,0.8964251355381541,1.0,0.994184814835463,1.070804253435431,0.441932391307608,0.36363636363636365,0.7619047619047619,6
barber_r1,98,0.9968221319483725,0.9932916012478845,0.9928359482968865,8.81261270214187,0.7067503455952341,0.8719907287272189,1.0,0.9944025330033588,1.0735295222708572,0.441932391307608,0.40909090909090906,0.7142857142857143,7
barber_r1,7,0.9923418719413559,0.9883040342459499,0.9895978932442014,14.118787653692587,0.7513455332964286,0.8931558018417104,1.0,0.9904991385804857,1.0667460432151898,0.5034419064061695,0.5909090909090909,0.6666666666666666,8
barber_r1,41,0.9878010252438267,0.9902125194377536,0.9904907695582974,11.069343505255226,0.8006339642539854,0.909888052197105,1.0,0.9908263368283027,1.0631338688001208,0.6879704517018541,0.7272727272727273,0.6190476190476191,9
barber_r1,113,0.989828639120933,0.9835648522048135,0.9854258280550289,5.512422335006724,0.8201237386589174,0.8625467088739609,1.0,0.9885185595791215,1.0654721725998928,0.6879704517018541,0.5909090909090909,0.5714285714285714,10
barber_r1,21,0.9895860984624181,0.9863629460895975,0.9859329747621017,5.48162390199689,0.8117810267015522,0.8535809531624844,1.0,0.9889511341270608,1.0635023354778599,0.6879704517018541,0.5909090909090909,0.5238095238095238,11
barber_r1,111,0.9899701760836704,0.9846782018111254,0.9854158892172388,4.783495587218169,0.7881768895012242,0.9109382629236246,1.0,0.9876495720901476,1.0678398783505993,0.38042287620904647,0.45454545454545453,0.47619047619047616,12
barber_r1,31,0.9935116186102769,0.9886951756611394,0.9869986867360339,3.028635411439599,0.7577207432873653,0.9041143426816607,1.0,0.9884826948156,1.0769289448713415,0.25740384601192334,0.3181818181818182,0.42857142857142855,13
barber_r1,3,0.9822154214083765,0.98246392449101,0.981229662957458,7.9437455860666475,0.862824886862377,0.8867745845930942,1.0,0.9818882582014397,1.0594274450969376,0.7494799668004156,0.6363636363636364,0.38095238095238093,14
barber_r1,93,0.9749145041239188,0.9808319574759393,0.9801370343990451,6.1247094036824565,0.8554268515940953,0.874256004389831,1.0,0.9797442003564094,1.0583090068197851,0.6264609366032926,0.6818181818181819,0.3333333333333333,15
barber_r1,46,0.995051741130092,0.992118286796603,0.9906615022712525,4.9949788230614685,0.4011825281060681,0.5378904809089945,1.0,0.9883741201485354,1.0605486377148194,0.19589433091336184,0.09090909090909088,0.2857142857142857,16
barber_r1,5,0.9856614057923854,0.9832968319489721,0.9835509427504354,2.4393769238531506,0.7941251667772263,0.8287959104175778,1.0,0.9826467055189709,1.0752606450656557,0.6879704517018541,0.45454545454545453,0.23809523809523808,17
barber_r1,58,0.9705897078998228,0.9727624905147968,0.9722562219502244,5.162921482181281,0.8926433001319655,0.8926348611801106,1.0,0.9709137092519212,1.055386653367827,0.564951421504731,0.6363636363636364,0.19047619047619047,18
barber_r1,80,0.9738663880153124,0.9761639965132706,0.976531968695965,3.2303446721414506,0.5026272250883875,0.3510192856981903,1.0,0.9743715577737688,1.0521209077497726,0.25740384601192334,0.5454545454545454,0.14285714285714285,19
barber_r1,51,0.9821059457706804,0.9800623679710291,0.9804124228588631,4.571620259113312,0.387898962014796,0.528185129758798,-8.256060896820838,0.949093597412877,1.0261967283144031,0.25740384601192334,0.40909090909090906,0.09523809523809523,20
barber_r1,18,0.9523089015523679,0.9610274317166277,0.9589443103075987,3.780116398465726,1.0,1.0,1.0,0.957103111785753,1.0516907214162843,0.5675143179671711,0.5454545454545454,0.047619047619047616,21
barber_r1,88,0.9868054000122172,0.9856644240983358,0.960981607160421,3.0290411622053517,0.06381329921346963,0.5874031677587387,-0.02926204557191823,0.6609962745510323,0.603905826122682,0.36364755390943876,0.18181818181818182,0.0,22
barber_r2,13,1.0,0.9995274781715461,0.9990152129089174,0.9448915192463299,1.0,1.0,-49.58265795101166,0.9995968560898716,0.994987755311374,0.47442684855658845,0.5,1.0,1
barber_r2,22,0.9960567741935483,1.0,1.0,0.9089360341902865,0.7972806644018127,0.6163173761514668,-50.92333369551861,1.0,0.9962243266510884,0.47442684855658845,0.5454545454545454,0.9523809523809523,2
barber_r2,2,0.9922873625865101,0.9961710927742173,0.9941100812543383,0.9260997809152997,0.588982867259072,0.4346261543663817,1.0,0.9965060366001316,0.9988305880675161,0.5908959393907179,0.6818181818181819,0.9047619047619048,3
barber_r2,72,0.996355037895215,0.9934555107458268,0.9925396712155647,0.8007419651404754,0.6880126278019902,0.587564080384481,-173.311161764349,0.993498767007536,0.9961707749840258,0.4356038182785453,0.40909090909090906,0.8571428571428571,4
barber_r2,46,0.9917264486423153,0.9938106424267185,0.9933799828634379,0.7590118696293042,0.5739353762746177,0.4039400101355072,-287.04202575026426,0.9947207094846446,0.9971562725985679,0.5908959393907179,0.6363636363636364,0.8095238095238095,5
barber_r2,47,0.9943631492168178,0.9932222766617671,0.9928331124477521,0.53565102307752,0.5051685996414491,0.4318581115412935,-61.82524169864712,0.991837677120381,0.994213076725242,0.5132498788346316,0.5,0.7619047619047619,6
barber_r2,21,0.9900271892474221,0.9921487856108653,0.9914988495449084,1.0,0.4973719705531549,0.315615201898591,1.0,0.9946247424334594,1.000018279400639,0.5908959393907179,0.7272727272727273,0.7142857142857143,7
barber_r2,7,0.989834229206844,0.9905025601351833,0.9897455181104923,0.9399656448550352,0.456451967376808,0.31290709369307496,-155.52342553922125,0.9918165845557149,0.9979629164542063,0.5908959393907179,0.7272727272727273,0.6666666666666666,8
