race,driver_number,qualifying_pace,best_race_lap,avg_top10_pace,stint_consistency,sector_consistency,braking_consistency,pace_degradation,late_stint_perf,early_vs_late_pace,position_changes,positions_gained,performance_normalized,finishing_position
cota_r1,46,1.0,1.0,1.0,5.440326390356673,0.976167543500578,1.0,1.0,0.9999766192426972,1.0180842916903763,0.4399065242208159,0.5,1.0,1
cota_r1,7,0.9997345837388305,0.9996771546563715,0.9999932925970393,5.080358392723682,0.9543723257139387,0.9738497652235039,1.0,0.9983493369836884,1.0156815697653427,0.48830387605338726,0.5,0.9666666666666667,2
cota_r1,16,0.9968580987086311,0.9993545177036967,0.9997049593648579,5.24910366354168,1.0,0.9979672601779134,1.0,0.9993357444585566,1.0176752772367479,0.46410520013710155,0.5967741935483871,0.9333333333333333,3
cota_r1,55,0.9984231846233315,0.9996704309283758,0.9994703922449335,4.937468297878401,0.9210516966105996,0.9316035360579386,1.0,1.0,1.0198431471408158,0.5162254251875631,0.532258064516129,0.9,4
cota_r1,72,0.9959659649479643,0.9985354186821455,0.9989948940618341,5.225228774725457,0.8915525695064174,0.8992015697131293,1.0,0.9988772892123008,1.0192375654450263,0.5162254251875631,0.564516129032258,0.8666666666666667,5
cota_r1,13,0.9987014841152756,0.9992268647685636,0.9991689676433532,4.405788484625211,0.9144332849553707,0.9366176175850585,1.0,0.997192129301946,1.017319708430572,0.46410520013710155,0.43548387096774194,0.8333333333333334,6
cota_r1,78,0.9918571833686685,0.9955590684091015,0.9961513790891597,5.17694631194333,0.2407848762220546,0.5863832230511462,-77.72211953568959,0.9077362904712469,0.9245141693473835,0.5367012278859586,0.5967741935483871,0.8,7
cota_r1,41,0.99177682658421,0.9957658345727647,0.9958586047505811,3.7282226928578006,0.2402316543557424,0.5834392869436846,-73.53850419466976,0.9061614297873166,0.9218029801648688,0.46410520013710155,0.5967741935483871,0.7666666666666667,8
cota_r1,71,0.9834243787489289,0.9940077310969329,0.9928411126575787,6.118001815875195,0.2527844676667943,0.6346880274002109,-86.88421937101563,0.9098350542282473,0.9281344923230774,0.6576946074673871,0.8225806451612903,0.7333333333333333,9
cota_r1,21,0.9949406354345162,0.9975904261388424,0.9952270648785405,3.5989161861970445,0.24218200830695277,0.5914157816663174,-77.3252797642092,0.9064731102054657,0.9256080323871889,0.4399065242208159,0.43548387096774194,0.7,10
cota_r1,98,0.9908670255102731,0.9909789776174632,0.9920483354737394,7.457077296012053,0.2450901592722742,0.5981845665830792,-85.70922754556226,0.9079113682210931,0.9278157570870476,0.48830387605338726,0.564516129032258,0.6666666666666666,11
cota_r1,88,0.984043622137967,0.9947262043395039,0.9887127793620266,3.0435998670452418,0.2517135256514594,0.597421803204376,-105.13224944347259,0.9078342816457579,0.9356961665816805,0.5850985797185301,0.6935483870967742,0.6333333333333333,12
cota_r1,47,0.9866543083009263,0.9918850019353203,0.9896841518301669,3.765719749885531,0.2452567429167606,0.5985848325648492,-74.55996402975238,0.9043766969268934,0.9219216158168724,0.4399065242208159,0.564516129032258,0.6,13
cota_r1,14,0.9821685264797716,0.9884745582357362,0.9857123022300974,3.298158003994915,0.2544802747025975,0.6171032729066568,-92.6848964158933,0.9068663087479265,0.930894147021534,0.46410520013710155,0.6935483870967742,0.5666666666666667,14
cota_r1,3,0.9820437741499872,0.984076538550667,0.9820308794856931,2.4822443700437407,0.2662135347365899,0.6347325091265339,-117.7569489828552,0.9009415537321798,0.943916988447665,0.5850985797185301,0.6935483870967742,0.5333333333333333,15
cota_r1,93,0.9849277227988308,0.9832042283801572,0.9837026089022025,5.7396220628538925,0.2521681239326095,0.5887643481966514,-90.37414867982682,0.9028668259783372,0.9329038258241924,0.46410520013710155,0.532258064516129,0.5,16
cota_r1,5,0.9858928068079623,0.9852964573610521,0.9830669409716727,3.0802921245507227,0.2557578218472444,0.609987826280636,-74.90417987489917,0.9007350065287112,0.9232157290885441,0.3673104964719588,0.467741935483871,0.4666666666666667,17
cota_r1,89,0.9918638803551535,0.992560636820173,0.9912634140503451,2.926429171400174,0.14963727167989413,0.2161416173652213,1.0,0.9211547337005014,1.0479426674068073,0.14952241322538756,0.2096774193548387,0.43333333333333335,18
