race,driver_number,qualifying_pace,best_race_lap,avg_top10_pace,stint_consistency,sector_consistency,braking_consistency,pace_degradation,late_stint_perf,early_vs_late_pace,position_changes,positions_gained,performance_normalized,finishing_position
vir_r1,72,0.9977386477746238,0.999385266630872,0.9987678621245465,25.571824279115994,0.8082748603817457,0.8254586234328573,1.0,0.9970118718717168,1.2093149397497756,0.5427909596066176,0.625,1.0,1
vir_r1,46,0.996013955103716,0.9991442485724509,0.9990698034959885,21.00906661276582,0.7964750419493727,0.8233444720901864,1.0,0.9977161428681972,1.2137524868735665,0.4491580268577818,0.7083333333333334,0.9565217391304348,2
vir_r1,13,0.9977070929892391,1.0,0.9999844825312094,16.92751146302733,0.8107327273862954,0.8419313898727748,1.0,0.9977359958964924,1.213610244195043,0.5240643730568504,0.5833333333333334,0.9130434782608695,3
vir_r1,7,1.0,0.9973286947878485,1.0,9.697779410399272,0.7952399974876431,0.8238328351233494,1.0,1.0,1.2143771119386226,0.4304314403080146,0.375,0.8695652173913043,4
vir_r1,55,0.998156937193482,0.9994941516144343,0.9956430717888897,19.111172730255078,0.7977829097744396,0.8307870140341863,1.0,0.9915178546906667,1.21133732112966,0.37425168065871306,0.375,0.8260869565217391,5
vir_r1,21,0.9927229529863427,0.993125633114498,0.9930348488700892,15.298002369393185,0.8442794061741306,0.8860844670923601,1.0,0.9871345182744963,1.199141073771655,0.4866111999573161,0.625,0.782608695652174,6
vir_r1,31,0.991685331447208,0.9953731331716125,0.9928206629332058,15.165082824025367,0.8461955564706034,0.8900453210848973,1.0,0.9854585079411524,1.2022180981794157,0.4866111999573161,0.625,0.7391304347826086,7
vir_r1,2,0.9967692502132768,0.9951571786110014,0.9970525892346015,37.57822217852001,0.7648714092483232,0.7128505569491044,1.0,0.9960359151385662,1.2491393536524176,0.37425168065871306,0.4166666666666667,0.6956521739130435,8
vir_r1,111,0.9876955830900367,0.99294135838262,0.9920793755869267,13.726591316371227,0.8697620941051674,0.8765628235330026,1.0,0.9881764025125279,1.2044947891331075,0.5240643730568504,0.75,0.6521739130434783,9
vir_r1,88,0.9810380482950569,0.9910641253183115,0.9906381866674864,18.271117099589116,0.8752767732626316,0.8758860600134778,1.0,0.9857383448266822,1.1986945996894907,0.5240643730568504,0.9583333333333333,0.6086956521739131,10
vir_r1,113,0.9907043204497099,0.9927264576070741,0.9898773453760665,18.207848928045248,0.8696993339236486,0.8917611097569889,1.0,0.9852132432402927,1.1983362736450063,0.46788461340754894,0.5,0.5652173913043478,11
vir_r1,5,0.9893915634310804,0.9865951742627346,0.9872916411324916,9.700201349269074,0.8663887102855727,0.8949133592319987,1.0,0.9843869122733157,1.2097245548414404,0.4304314403080146,0.5416666666666666,0.5217391304347826,12
vir_r1,41,0.988446052858329,0.9849230816423564,0.9844335983746171,23.641543885662905,0.8134386350789089,0.8683649756036415,1.0,0.9816609655157409,1.2275111736783888,0.5053377865070833,0.5416666666666666,0.4782608695652174,13
vir_r1,3,0.9812745441113574,0.988874088560715,0.9866265539837099,10.862834232209517,0.7954859403519284,0.8745324396592996,1.0,0.983521237574455,1.2024460270962858,0.5240643730568504,0.75,0.43478260869565216,14
vir_r1,61,0.9691409700088321,0.9704040075860036,0.9694829324066133,18.142660152265297,0.9451167973214368,0.9392750740090398,1.0,0.9675321682062452,1.1897613488704981,0.5240643730568504,0.8333333333333333,0.391304347826087,15
vir_r1,51,0.9867070147864911,0.9788427534906408,0.9796596255729281,10.787737457892172,0.8996094784603557,0.9030553101735469,1.0,0.9755260287920171,1.200080062286038,0.4491580268577818,0.5,0.34782608695652173,16
vir_r1,80,0.97863380434614,0.9813033412541354,0.9744673451180232,8.834614222323827,0.888274691778742,0.9340054400575105,1.0,0.9603442386942933,1.1825114851720264,0.4866111999573161,0.7083333333333334,0.30434782608695654,17
vir_r1,12,0.9474921159333233,0.9597226166101238,0.9538981896768653,12.288297009040438,1.0,1.0,1.0,0.9469900300713695,1.1782312760934457,0.5053377865070833,0.75,0.2608695652173913,18
vir_r1,71,0.9947263038405751,0.9947178462444041,0.9941608429367026,8.350373784955869,0.3927848764069727,0.8346320771723535,1.0,0.9924729681137553,1.2086768148813023,0.2806187479098773,0.041666666666666685,0.21739130434782608,19
vir_r1,93,0.9843363625726432,0.9792457721457217,0.9803228063770231,9.52121040049769,0.881685974598682,0.8829888795840671,1.0,0.9768489957074854,1.1998122369054078,0.4690550250669094,0.4166666666666667,0.17391304347826086,20
vir_r1,15,0.9896631504646877,0.9905749147731654,0.7935340077207717,7.82291465787657,0.17078948951252862,0.8470284188171266,1.0,0.9860382695298437,1.443073871791632,1.1919792933318791,0.125,0.13043478260869565,21
vir_r1,98,0.9979832650543331,0.9498986731358076,0.7155030755223947,,,,,,,0.4491580268577818,-0.29166666666666663,0.08695652173913043,22
vir_r1,89,0.9819694328581212,,,,,,,,,,0.33333333333333337,0.043478260869565216,23
